id;thumbnail;full_text
1837810460164292666;https://pbs.twimg.com/media/GYE234PXcAAyz3h?format=jpg&name=thumb;--sref 3717524813 --chaos 23  --sw 900 --stylize 900 https://t.co/zyyCb90Pzm
1837840515334623235;https://pbs.twimg.com/media/GYFSCCSXwAAxYKQ?format=jpg&name=thumb;"Try this!

--sref 2596159998"
1837878046042316997;https://pbs.twimg.com/media/GYF0VatW8AAi4_w?format=jpg&name=thumb;"--sref 3065543664 2086476117::0.1 --sw 300 --stylize 1000 --personalize 8p98jf4

#midjourney https://t.co/etbKSASLuN"
1837899785820369032;https://pbs.twimg.com/media/GYGHnopXwAE1qvm?format=jpg&name=thumb;"NEW --sref 3422279710

This style works best with fictional characters and a strong 300+ style weight. Otherwise it will switch to photo mode. The style loves movies, etc.

Prompt: tribal warrior --ar 4:5 --sref 3422279710 --sw 300 --stylize 300

Enjoy the style | #Midjourney"
1837927796745580638;https://pbs.twimg.com/media/GYGhPysXQAADfBV?format=jpg&name=thumb;"Dune-esque

Perfectly at home in both sci-fi and Middle Eastern settings—yet somehow fits right in with the jungle too. You can almost taste the sand with this one.

--sref 3216769413"
1837955265330925732;https://pbs.twimg.com/media/GYG6kBNXEAEtDBC?format=jpg&name=thumb;"Continuing with soft surrealism – playful yet calm.
--sref 871420533 https://t.co/kaMVZKPndz"
1837975662059311160;https://pbs.twimg.com/media/GYC0VYkWQAA2d3-?format=jpg&name=thumb;"Sheeesh!

⚡️ --sref 3331777196

#midjourney #promptshare #stylecodes https://t.co/FNNnAqviPi"
1838077043549905052;https://pbs.twimg.com/media/GYIpUSCXoAACiFG?format=jpg&name=thumb;--sref 2128882638 --chaos 23  --sw 800 --stylize 900 --v 6.1 https://t.co/lN5njBAj5S
1838106902133194957;https://pbs.twimg.com/media/GYJEe-pXAAA74sR?format=jpg&name=thumb;"Mythic Graphic Illustration

I don’t usually post about illustration styles, but every now and then I come across a gem that's just too good not to share.
Wishing you an amazing start to the week 🧡

--sref 1418768549"
1838156488486920660;https://pbs.twimg.com/media/GYJxgd7WUAA6hJr?format=jpg&name=thumb;"They feel like quiet moments full of mystery and strength.
--sref 1986269251 https://t.co/CZynyq3Dv4"
1838176558613241990;https://pbs.twimg.com/media/GYKD1D0WkAAukjH?format=jpg&name=thumb;--sref 2305436195 --p iq3wrgl --s 250 --sw 100 --v 6.1 https://t.co/UeBuc2hhiD
1838186600238596158;https://pbs.twimg.com/media/GYKM-EkaEAAFt28?format=jpg&name=thumb;Minimalist shots with --sref 3226119336. It also adds nice subtle texture. https://t.co/gupLrMF8Xk
1838224323192201590;https://pbs.twimg.com/media/GYKvRezasAAt0Sm?format=jpg&name=thumb;"Introducing: The world's most purple style

--sref 1436083653 // Purpnotic

From Midjourney Styles Book https://t.co/m1MqGhmAqf"
1838273198699209019;https://pbs.twimg.com/media/GYLbjD_WUAEr9m8?format=jpg&name=thumb;"Clean, powerful, and a little mysterious.
--sref 2690058748 https://t.co/F8tDIHt18b"
1838296505532268874;https://pbs.twimg.com/media/GYLw44xXsAANmpI?format=jpg&name=thumb;"Cartoons in Niji have a special charm. 

With this style reference you can get the cutest characters:

--sref 543548911

It works best with my simple drawing prompt, which you can see in the ALT 👇"
1838296505532268874;https://pbs.twimg.com/media/GYLwx4eWEAAEstv?format=jpg&name=thumb;"Cartoons in Niji have a special charm. 

With this style reference you can get the cutest characters:

--sref 543548911

It works best with my simple drawing prompt, which you can see in the ALT 👇"
1838296505532268874;https://pbs.twimg.com/media/GYLwzf1WkAA_k7-?format=jpg&name=thumb;"Cartoons in Niji have a special charm. 

With this style reference you can get the cutest characters:

--sref 543548911

It works best with my simple drawing prompt, which you can see in the ALT 👇"
1838296505532268874;https://pbs.twimg.com/media/GYLw1nOWUAE1rK2?format=jpg&name=thumb;"Cartoons in Niji have a special charm. 

With this style reference you can get the cutest characters:

--sref 543548911

It works best with my simple drawing prompt, which you can see in the ALT 👇"
1838404271395471584;https://pbs.twimg.com/media/GYNS8SsXMAApO61?format=jpg&name=thumb;"A soft sref!

--sref 4288920236 --chaos 23 --ar 3:4 --sw 900 --stylize 900 --v 6.1

❤️🤖🎨 https://t.co/z2JIpPp1CQ"
1838488129428132239;https://pbs.twimg.com/media/GYOe0qrXwAAnKKw?format=jpg&name=thumb;"Don't tell me you can't imagine a Star Wars comic book with this Midjourney style reference:

--sref 2751195143

By the way, I love that Midjourney/Niji adds Grogu many times with The Mandalorian, and it looks better that way than if you put it in the prompt.

My next goal is to make a compilation with the best srefs of comic book aesthetics."
1838488129428132239;https://pbs.twimg.com/media/GYOe2BKWUAAMaJf?format=jpg&name=thumb;"Don't tell me you can't imagine a Star Wars comic book with this Midjourney style reference:

--sref 2751195143

By the way, I love that Midjourney/Niji adds Grogu many times with The Mandalorian, and it looks better that way than if you put it in the prompt.

My next goal is to make a compilation with the best srefs of comic book aesthetics."
1838488129428132239;https://pbs.twimg.com/media/GYOe3TJW4AAcgqU?format=jpg&name=thumb;"Don't tell me you can't imagine a Star Wars comic book with this Midjourney style reference:

--sref 2751195143

By the way, I love that Midjourney/Niji adds Grogu many times with The Mandalorian, and it looks better that way than if you put it in the prompt.

My next goal is to make a compilation with the best srefs of comic book aesthetics."
1838488129428132239;https://pbs.twimg.com/media/GYOe4TJXUAApaeP?format=jpg&name=thumb;"Don't tell me you can't imagine a Star Wars comic book with this Midjourney style reference:

--sref 2751195143

By the way, I love that Midjourney/Niji adds Grogu many times with The Mandalorian, and it looks better that way than if you put it in the prompt.

My next goal is to make a compilation with the best srefs of comic book aesthetics."
1838562234533826582;https://pbs.twimg.com/media/GYPiA5mWQAAGhMF?format=jpg&name=thumb;"I know I recently posted a thread with the top 10 anime srefs, but I found one that could perfectly be on that list:

--sref 32879481

The colors are bright, and often feature characters in motion or in atypical poses.

On its own it looks good, but my personalization code makes it even better.

Full prompt in ALT 👇"
1838562234533826582;https://pbs.twimg.com/media/GYPh6MEWEAEpZeg?format=jpg&name=thumb;"I know I recently posted a thread with the top 10 anime srefs, but I found one that could perfectly be on that list:

--sref 32879481

The colors are bright, and often feature characters in motion or in atypical poses.

On its own it looks good, but my personalization code makes it even better.

Full prompt in ALT 👇"
1838562234533826582;https://pbs.twimg.com/media/GYPh71lW0AArF-p?format=jpg&name=thumb;"I know I recently posted a thread with the top 10 anime srefs, but I found one that could perfectly be on that list:

--sref 32879481

The colors are bright, and often feature characters in motion or in atypical poses.

On its own it looks good, but my personalization code makes it even better.

Full prompt in ALT 👇"
1838562234533826582;https://pbs.twimg.com/media/GYPh9S5XsAAWo_B?format=jpg&name=thumb;"I know I recently posted a thread with the top 10 anime srefs, but I found one that could perfectly be on that list:

--sref 32879481

The colors are bright, and often feature characters in motion or in atypical poses.

On its own it looks good, but my personalization code makes it even better.

Full prompt in ALT 👇"
1838565277128163577;https://pbs.twimg.com/media/GYPlXdLWMAAKURu?format=jpg&name=thumb;--sref 1723564860 50503333 --p hyg3fry --s 400 --sw 100 --v 6.1 https://t.co/LCJBqyJtRc
1838572199902347576;https://pbs.twimg.com/media/GYPrnllXwAAO1s4?format=jpg&name=thumb;"Cool tones, soft hues, and minimalism 😊

--sref 3982715557 --p dg2k8l2 --sw 1000

#midjourney https://t.co/hqsaDIDkvl"
1838586089218383904;https://pbs.twimg.com/media/GYP4PvHXkAAL0a6?format=jpg&name=thumb;"Loving the clean lines and bold pops of orange here!
--sref 2151996260 https://t.co/0I4fWUQPnM"
1838593242746818666;https://pbs.twimg.com/media/GYP-znmaQAAVGBJ?format=jpg&name=thumb;"cinematic noir.

dramatic lighting, deep shadows, and a sense of tension

This style fits well for scenes in film or visual storytelling where mood, atmosphere, and emotional depth are central.

[Subject] --ar 2:3 --sref 3794958568 --v 6.1 https://t.co/vczXxKtUjK"
1838624488050614642;https://pbs.twimg.com/media/GYQaf_WXgAAoeHz?format=jpg&name=thumb;"NEW --sref 808018714

Mansion estate, Rolls-Royce and luxury fashion style that's so good it will even make a cat look like a millionaire. Loves fashion people lifestyle.

Prompt: fashion lifestyle --ar 4:5 --sref 808018714 --sw 100 --stylize 300

Enjoy the style | #Midjourney"
1838628519976538176;https://pbs.twimg.com/media/GYQe5BbWsAQTuwU?format=jpg&name=thumb;"Anime DVD screengrabs 📀

--sref 925159046 --p dg2k8l2 --sw 1000

#midjourney https://t.co/beUIdInVcz"
1838658002481508387;https://pbs.twimg.com/media/GYQ5oEUXgAArebD?format=jpg&name=thumb;"Which of these Darth Vader do you like the most?

I have used the same sref in all of them:

--sref 3347900097 

But in each one there is a slight change in the prompt or the personalization parameter.

I share with you the prompt in the ALT of each image 👇"
1838658002481508387;https://pbs.twimg.com/media/GYQ5eaiXEAEMQsO?format=jpg&name=thumb;"Which of these Darth Vader do you like the most?

I have used the same sref in all of them:

--sref 3347900097 

But in each one there is a slight change in the prompt or the personalization parameter.

I share with you the prompt in the ALT of each image 👇"
1838658002481508387;https://pbs.twimg.com/media/GYQ5hwNXEAIxKja?format=jpg&name=thumb;"Which of these Darth Vader do you like the most?

I have used the same sref in all of them:

--sref 3347900097 

But in each one there is a slight change in the prompt or the personalization parameter.

I share with you the prompt in the ALT of each image 👇"
1838658002481508387;https://pbs.twimg.com/media/GYQ5k3KWcAAZZJA?format=jpg&name=thumb;"Which of these Darth Vader do you like the most?

I have used the same sref in all of them:

--sref 3347900097 

But in each one there is a slight change in the prompt or the personalization parameter.

I share with you the prompt in the ALT of each image 👇"
1838684924045344846;https://pbs.twimg.com/media/GYRSL6UWEAAAeb7?format=jpg&name=thumb;"Feels like a whole new moodboard of cool elegance.
--sref 116045363 https://t.co/pSr5QjZa1b"
1838765380459700635;https://pbs.twimg.com/media/GYSbXkaW4AAuxTT?format=jpg&name=thumb;"A special sref!

--sref 2007704477  --chaos 23 --ar 3:4 --sw 900 --stylize 900 --v 6.1 https://t.co/KYMqCdjDH4"
1838849690546114636;https://pbs.twimg.com/media/GYToBHmXoAA9Zon?format=jpg&name=thumb;"I share with you a very playful style reference that creates characters in a Chibi-like style:

--sref 2675642533

It works best with the prompt and my personalization code that you can see in the ALT 👇"
1838849690546114636;https://pbs.twimg.com/media/GYTn6Y5WwAAbNhK?format=jpg&name=thumb;"I share with you a very playful style reference that creates characters in a Chibi-like style:

--sref 2675642533

It works best with the prompt and my personalization code that you can see in the ALT 👇"
1838849690546114636;https://pbs.twimg.com/media/GYTn7f-WwAA5gmB?format=jpg&name=thumb;"I share with you a very playful style reference that creates characters in a Chibi-like style:

--sref 2675642533

It works best with the prompt and my personalization code that you can see in the ALT 👇"
1838849690546114636;https://pbs.twimg.com/media/GYTn8oCWAAA4pIL?format=jpg&name=thumb;"I share with you a very playful style reference that creates characters in a Chibi-like style:

--sref 2675642533

It works best with the prompt and my personalization code that you can see in the ALT 👇"
1838874437128466602;https://pbs.twimg.com/media/GYT-BEuWcAAp5SJ?format=jpg&name=thumb;"Cute spooky things👻

New one: --sref 4040953332 https://t.co/AnDY6xdk42"
1838934753170325823;https://pbs.twimg.com/media/GYU1EDcWkAEl6bZ?format=jpg&name=thumb;"Children's books series 2 

Today I found the code that will take you back to your childhood. I created our favorite cartoon characters like a storybook.🐱

--sref 3550027288

#midjourney #ai #sref #AIart #cartoon #storybook https://t.co/PPtpEdBMtp"
1838942126216036683;https://pbs.twimg.com/media/GYU6DW1a0AAsBqs?format=jpg&name=thumb;"Prompt Sharing :

Dream Walker - Fashion show in your dream

Prompt:
a photo of a fashion model, set in a surreal landscape with plastic red and white pad grid, blue sky and white cloud with an whimsey atmosphere --chaos 10 --ar 2:3 --q 2 --style raw --sref 380805970 --p --sw 150 --s 300 --v 6.1

The Style I'm using 👇
https://t.co/6qqQfE1l12

That's it for now!                
If you like my content, don't forget to follow me.   

--------               

If you want to repost my content outside of Twitter,   
please do not modify the images and credit the original creator.  
          
Thank you  

#midjourneyv61 #midjourney 
#aiart #hc_dsn"
1838943539557789951;https://pbs.twimg.com/media/GYU9YQoW8AA-1VN?format=jpg&name=thumb;"🚨 #StyleRef of the day (25 September 2024)
--sref 25092024     #Midjourney                         
Do you love the  Sref of the day ? https://t.co/XtzkomWIgc"
1838943967817404855;https://pbs.twimg.com/media/GYU9x8FaQAAjeKE?format=jpg&name=thumb;"New Illustration Style!

Try this:
illustration of a [SUBJECT], dark background --sref 721593952 --p --v 6.1

Midjourney Styles https://t.co/ZwrnfRe2SS"
1838980781672194272;https://pbs.twimg.com/media/GYVfRZlXYAQ-H6b?format=jpg&name=thumb;"dark surrealism &amp; gothic horror 🩸

cloaked in shadows - a dance of life, death and decay.

--sref 3431717940

#midjourney #sref #StyleRef #MJV6 https://t.co/X47HbzPREi"
1839022328736526845;https://pbs.twimg.com/media/GYWE31RWEAADT10?format=jpg&name=thumb;"Black and white aesthetics with a touch of color has always appealed to me. Sin City is the best expression of it.

This style reference plays with that aesthetic:

--sref 2772389250

I think Midjourney is getting to know my tastes and with my personalization it looks even better.

Full prompt in ALT 👇"
1839022328736526845;https://pbs.twimg.com/media/GYWEnmaWkAILMob?format=jpg&name=thumb;"Black and white aesthetics with a touch of color has always appealed to me. Sin City is the best expression of it.

This style reference plays with that aesthetic:

--sref 2772389250

I think Midjourney is getting to know my tastes and with my personalization it looks even better.

Full prompt in ALT 👇"
1839022328736526845;https://pbs.twimg.com/media/GYWEpvaWIAASMO_?format=jpg&name=thumb;"Black and white aesthetics with a touch of color has always appealed to me. Sin City is the best expression of it.

This style reference plays with that aesthetic:

--sref 2772389250

I think Midjourney is getting to know my tastes and with my personalization it looks even better.

Full prompt in ALT 👇"
1839022328736526845;https://pbs.twimg.com/media/GYWEwYVWQAA2j0E?format=jpg&name=thumb;"Black and white aesthetics with a touch of color has always appealed to me. Sin City is the best expression of it.

This style reference plays with that aesthetic:

--sref 2772389250

I think Midjourney is getting to know my tastes and with my personalization it looks even better.

Full prompt in ALT 👇"
1839230252616241582;https://pbs.twimg.com/media/GYZBlSJWoAAffry?format=jpg&name=thumb;"I love srefs with a surrealist twist.

This one that I share with you today can be used for many things, but I have given it this use: to create anthropomorphic animals:

--sref 1408831656

And it does so on its own, without the need to add anything more to the prompt than the name of the animal. 

💡 However, the aspect ratio plays a big role here. If you choose 9:16, it will do this effect, but if you select 1:1, it will create a normal (but also very beautiful) animal.

The outfit of these animals is very funny. They look like hipsters, except for the lion, who is in his underwear 😅

Would you like to give it a try? I'm sure you'll have fun."
1839230252616241582;https://pbs.twimg.com/media/GYZBmYSWYAAauVv?format=jpg&name=thumb;"I love srefs with a surrealist twist.

This one that I share with you today can be used for many things, but I have given it this use: to create anthropomorphic animals:

--sref 1408831656

And it does so on its own, without the need to add anything more to the prompt than the name of the animal. 

💡 However, the aspect ratio plays a big role here. If you choose 9:16, it will do this effect, but if you select 1:1, it will create a normal (but also very beautiful) animal.

The outfit of these animals is very funny. They look like hipsters, except for the lion, who is in his underwear 😅

Would you like to give it a try? I'm sure you'll have fun."
1839230252616241582;https://pbs.twimg.com/media/GYZBnpzWcAA6mu0?format=jpg&name=thumb;"I love srefs with a surrealist twist.

This one that I share with you today can be used for many things, but I have given it this use: to create anthropomorphic animals:

--sref 1408831656

And it does so on its own, without the need to add anything more to the prompt than the name of the animal. 

💡 However, the aspect ratio plays a big role here. If you choose 9:16, it will do this effect, but if you select 1:1, it will create a normal (but also very beautiful) animal.

The outfit of these animals is very funny. They look like hipsters, except for the lion, who is in his underwear 😅

Would you like to give it a try? I'm sure you'll have fun."
1839230252616241582;https://pbs.twimg.com/media/GYZBo22XMAEqOoz?format=jpg&name=thumb;"I love srefs with a surrealist twist.

This one that I share with you today can be used for many things, but I have given it this use: to create anthropomorphic animals:

--sref 1408831656

And it does so on its own, without the need to add anything more to the prompt than the name of the animal. 

💡 However, the aspect ratio plays a big role here. If you choose 9:16, it will do this effect, but if you select 1:1, it will create a normal (but also very beautiful) animal.

The outfit of these animals is very funny. They look like hipsters, except for the lion, who is in his underwear 😅

Would you like to give it a try? I'm sure you'll have fun."
1839233248129434095;https://pbs.twimg.com/media/GYZErWjW4AAvyFJ?format=jpg&name=thumb;"Obsessed with the vibe here.
--sref 4074309745 https://t.co/ZLj8PV85oR"
1839286298303217947;https://pbs.twimg.com/media/GYZ046Oa8AAWVye?format=jpg&name=thumb;"A nice dark, comic-inspired illustration style code with elements of noir and gothic fantasy. 

Dark, muted color palette.

⚡️ --sref 4097672730

#midjourney #promptshare #stylecodes https://t.co/qd3lvsTtKm"
1839290645678063673;https://pbs.twimg.com/media/GYZ47tMaMAUmLvt?format=jpg&name=thumb;"High Fashion

You like fashion styles, I deliver fashion styles.

--sref 1812026991"
1839315337818550539;https://pbs.twimg.com/media/GYaOxYfaMAM918t?format=jpg&name=thumb;"what are you?

one of the most interesting srefs: --sref 3643155592 https://t.co/NLrmtsntPx"
1839315337818550539;https://pbs.twimg.com/media/GYaOx73a8AA96vd?format=jpg&name=thumb;"what are you?

one of the most interesting srefs: --sref 3643155592 https://t.co/NLrmtsntPx"
1839315337818550539;https://pbs.twimg.com/media/GYaOzDBaMAsk8wP?format=jpg&name=thumb;"what are you?

one of the most interesting srefs: --sref 3643155592 https://t.co/NLrmtsntPx"
1839315337818550539;https://pbs.twimg.com/media/GYaO0BCaMAkikam?format=jpg&name=thumb;"what are you?

one of the most interesting srefs: --sref 3643155592 https://t.co/NLrmtsntPx"
1839332351555633285;https://pbs.twimg.com/media/GYadg5saEAApBeG?format=jpg&name=thumb;"Issa vibe.

⚡️ --sref 384095537

#midjourney #promptshare #stylecodes https://t.co/7t6z5osAEX"
1839362465303241144;https://pbs.twimg.com/media/GYa6PLHa8AA8th4?format=jpg&name=thumb;"Project_SREF Explorations 051
[Ebony Evil Tears]⬛️🟨
--sref 1854822776
This Sref evokes an atmosphere of decay and transformation. Human forms and objects appear covered, immersed, or in the process of merging with a dense, dark substance, suggesting a sense of heaviness, loss of identity, and distortion. The contrast between oppressive black and bright gold suggests a struggle between the corrupt and the sublime, between destruction and wealth. The viscous texture and presence of gold convey a feeling of something precious being lost or degraded.
I'd love to see what you can do with your creativity. Want to give it a try?"
1839362465303241144;https://pbs.twimg.com/ext_tw_video_thumb/1839362330188255232/pu/img/sAMSdN-WtNOpwuu0.jpg?name=thumb;"Project_SREF Explorations 051
[Ebony Evil Tears]⬛️🟨
--sref 1854822776
This Sref evokes an atmosphere of decay and transformation. Human forms and objects appear covered, immersed, or in the process of merging with a dense, dark substance, suggesting a sense of heaviness, loss of identity, and distortion. The contrast between oppressive black and bright gold suggests a struggle between the corrupt and the sublime, between destruction and wealth. The viscous texture and presence of gold convey a feeling of something precious being lost or degraded.
I'd love to see what you can do with your creativity. Want to give it a try?"
1839364400823824881;https://pbs.twimg.com/media/GYa7uQRbIAAaSVA?format=jpg&name=thumb;"This blend gives me relief!
--sref 1347227176 4151456558 https://t.co/tvsGkhbYer"
1839364400823824881;https://pbs.twimg.com/media/GYa7uqPb0AER9kb?format=jpg&name=thumb;"This blend gives me relief!
--sref 1347227176 4151456558 https://t.co/tvsGkhbYer"
1839364400823824881;https://pbs.twimg.com/media/GYa7vtWa0AABDK6?format=jpg&name=thumb;"This blend gives me relief!
--sref 1347227176 4151456558 https://t.co/tvsGkhbYer"
1839364400823824881;https://pbs.twimg.com/media/GYa7wH9acAA_r3p?format=jpg&name=thumb;"This blend gives me relief!
--sref 1347227176 4151456558 https://t.co/tvsGkhbYer"
1839368446259421270;https://pbs.twimg.com/media/GYa_2dKaUAA2h4B?format=jpg&name=thumb;New cinematic style: --sref 961654188 https://t.co/CUpMIkU4ZA
1839379459968823453;https://pbs.twimg.com/media/GYbJEugbQAESzGw?format=jpg&name=thumb;"Blade Runner movie (with new style)
Style --sref 1896580570

Prompt: blade runner 2049 --ar 4:5 --style raw --sref 1896580570 --sw 100 --stylize 300

Enjoy the style | #Midjourney"
1839382505805521103;https://pbs.twimg.com/media/GYbLS4WaMAAvnGM?format=jpg&name=thumb;"Using this 'knit' sref with lower --sw values works great for macro shots.

The knit texture turns into amazing details for food, materials, etc.

--sref 484604415 https://t.co/bffOWXpSh5"
1839393503882686825;https://pbs.twimg.com/media/GYWNF7OWwAAsqb-?format=png&name=thumb;art --sref 1750602855 https://t.co/2OlAmTUnEm
1839396841592590438;https://pbs.twimg.com/media/GYbZfhxbUAAGtqE?format=jpg&name=thumb;"Tasty bites, happy vibes.
--sref 1347227176 4151456558 https://t.co/cQPfVERsOa"
1839415779189760055;https://pbs.twimg.com/media/GYbqJIHbMAEdi4d?format=jpg&name=thumb;"The first 2 images—what a beautiful coincidence😭

And the 4th one is me when I first saw them.

--sref 484604415"
1839563113466868094;https://pbs.twimg.com/media/GYdwWYDXoAA-aN5?format=jpg&name=thumb;"Wonderscape

This feels like home—or at least where I'd want to live if I were part of an illustrated world. Has anyone read Otherworld? Maybe we'll live long enough to make it a reality!

--sref 2579493555"
1839576587269738858;https://pbs.twimg.com/media/GYd9HYkWIAAOxqi?format=jpg&name=thumb;"I must say that I love this style reference:

--sref 587422837

It generates illustrations with vivid colors and faded corners. I really like this detail.

It looks even better with my personalization code. 

Full prompt in ALT 👇"
1839576587269738858;https://pbs.twimg.com/media/GYd8_LxWsAA8vod?format=jpg&name=thumb;"I must say that I love this style reference:

--sref 587422837

It generates illustrations with vivid colors and faded corners. I really like this detail.

It looks even better with my personalization code. 

Full prompt in ALT 👇"
1839576587269738858;https://pbs.twimg.com/media/GYd9A8kXoAA0foL?format=jpg&name=thumb;"I must say that I love this style reference:

--sref 587422837

It generates illustrations with vivid colors and faded corners. I really like this detail.

It looks even better with my personalization code. 

Full prompt in ALT 👇"
1839576587269738858;https://pbs.twimg.com/media/GYd9Cs0XQAE04N6?format=jpg&name=thumb;"I must say that I love this style reference:

--sref 587422837

It generates illustrations with vivid colors and faded corners. I really like this detail.

It looks even better with my personalization code. 

Full prompt in ALT 👇"
1839586329698394330;https://pbs.twimg.com/media/GYeEqiEXsAA1vea?format=jpg&name=thumb;"Trying to make business casual look like a fashion statement.
--sref 3656455247 https://t.co/ff5DtKYmPG"
1839586329698394330;https://pbs.twimg.com/media/GYeEsbNWsAA83f5?format=jpg&name=thumb;"Trying to make business casual look like a fashion statement.
--sref 3656455247 https://t.co/ff5DtKYmPG"
1839586329698394330;https://pbs.twimg.com/media/GYeEtQuXMAAPidx?format=jpg&name=thumb;"Trying to make business casual look like a fashion statement.
--sref 3656455247 https://t.co/ff5DtKYmPG"
1839586329698394330;https://pbs.twimg.com/media/GYeEvpPWIAA75UJ?format=jpg&name=thumb;"Trying to make business casual look like a fashion statement.
--sref 3656455247 https://t.co/ff5DtKYmPG"
1839620085398343691;https://pbs.twimg.com/media/GYekkVnXYAAt2EP?format=jpg&name=thumb;"I like this style reference of Midjourney because of the chromatic palette and the Fauvist style that reminds me a bit of Henri Rousseau:

--sref 1845373868

Autumn patterns also are abundant, as I'm seeing in other srefs lately 🍂

With my personalization code it looks even better."
1839620085398343691;https://pbs.twimg.com/media/GYekbMIWcAAz7oy?format=jpg&name=thumb;"I like this style reference of Midjourney because of the chromatic palette and the Fauvist style that reminds me a bit of Henri Rousseau:

--sref 1845373868

Autumn patterns also are abundant, as I'm seeing in other srefs lately 🍂

With my personalization code it looks even better."
1839620085398343691;https://pbs.twimg.com/media/GYekdE9W8AAJ6ai?format=jpg&name=thumb;"I like this style reference of Midjourney because of the chromatic palette and the Fauvist style that reminds me a bit of Henri Rousseau:

--sref 1845373868

Autumn patterns also are abundant, as I'm seeing in other srefs lately 🍂

With my personalization code it looks even better."
1839620085398343691;https://pbs.twimg.com/media/GYekemcXkAAdH1p?format=jpg&name=thumb;"I like this style reference of Midjourney because of the chromatic palette and the Fauvist style that reminds me a bit of Henri Rousseau:

--sref 1845373868

Autumn patterns also are abundant, as I'm seeing in other srefs lately 🍂

With my personalization code it looks even better."
1839621031217992082;https://pbs.twimg.com/media/GYekk67WwAA-N6L?format=jpg&name=thumb;"One simple prompt + style reference
Create these images with one prompt

Prompt: full body photo of model wearing lace dress --chaos 10 --ar 4:5 --sref 4172525597 --sw 100 --stylize 300

Extra: You can also add your personalisation (--p) or your own style reference. #Midjourney"
1839648488772247973;https://pbs.twimg.com/media/GYe90UKW8AAc91v?format=jpg&name=thumb;"Casual style with plenty of chill.
--sref 3656455247 https://t.co/Gla68BDXaZ"
1839653921460994358;https://pbs.twimg.com/media/GYfCw08X0AALefW?format=jpg&name=thumb;"Yall need to try this style code! 👀

--sref 4199771363 --p dg2k8l2

#midjourney https://t.co/jisNnP2cnz"
1840501806939750802;https://pbs.twimg.com/media/GYq5PNQXQAEb4ay?format=png&name=thumb;art --sref 1417962817 https://t.co/t2B4h7vPuQ
1840575485572444488;https://pbs.twimg.com/media/GYsJcvmXIAA9PGE?format=jpg&name=thumb;The real universe is always one step beyond logic --ar 2:3 --style raw --sref 680572301 --personalize jmupltd --stylize 1000 --v 6.1 https://t.co/5XN85InOyU
1840689187898479092;https://pbs.twimg.com/media/GYtw_j2XgAA8wQZ?format=jpg&name=thumb;"I keep discovering new anime styles in Midjourney.

I really like this one I share with you today:

--sref 3465736397

The colors, the aesthetics, everything is wonderful.

The style reference works quite well on its own, although my personalization improves it.

Full prompt in ALT 👇"
1840689187898479092;https://pbs.twimg.com/media/GYtw5nzWUAEdeTF?format=jpg&name=thumb;"I keep discovering new anime styles in Midjourney.

I really like this one I share with you today:

--sref 3465736397

The colors, the aesthetics, everything is wonderful.

The style reference works quite well on its own, although my personalization improves it.

Full prompt in ALT 👇"
1840689187898479092;https://pbs.twimg.com/media/GYtw7LOX0AAChFM?format=jpg&name=thumb;"I keep discovering new anime styles in Midjourney.

I really like this one I share with you today:

--sref 3465736397

The colors, the aesthetics, everything is wonderful.

The style reference works quite well on its own, although my personalization improves it.

Full prompt in ALT 👇"
1840689187898479092;https://pbs.twimg.com/media/GYtw8m0W8AAPhyT?format=jpg&name=thumb;"I keep discovering new anime styles in Midjourney.

I really like this one I share with you today:

--sref 3465736397

The colors, the aesthetics, everything is wonderful.

The style reference works quite well on its own, although my personalization improves it.

Full prompt in ALT 👇"
1840721447615893726;https://pbs.twimg.com/media/GYuNu7LXsAAmpe5?format=jpg&name=thumb;"Twilight Royalty

This style captures the magic of dreams, blending ethereal beauty with luxurious, otherworldly elements. It also looks like the LA Lakers, so thats cool. 

--sref 2245775755"
1840740388757274874;https://pbs.twimg.com/media/GYufoCSW4AEzFxB?format=jpg&name=thumb;"Vibrant icons and logos ✨

--sref 505192677 --p dg2k8l2 --sw 1000

#midjourney https://t.co/3v5vjIKJZA"
1840743058318459239;https://pbs.twimg.com/media/GYuhzk3WsAAUwTO?format=jpg&name=thumb;"Harmonious, Calm and Pastel

representation of paradise, illustration --sref 2664762234 796483742 3278401379 296405343 https://t.co/E6C3SExLbc"
1840783717507244047;https://pbs.twimg.com/media/GYvGJXhXoAAsHZC?format=jpg&name=thumb;"NEW --sref 3841459094

Fun freehand art style with black, grey and yellow primary colours. Sometimes jumps to photographic. Keep your prompts simple for art style.

Prompt example: summer fashion --ar 4:5 --sref 3841459094 --sw 200 --stylize 300

Enjoy the style | #Midjourney"
1840788112412233743;https://pbs.twimg.com/media/GYvK3kOXYAYyvxN?format=jpg&name=thumb;"I published this --sref 3193102811 in combination with others... but definitely in --niji 6, and with my --p [😳]; it’s... interesting."
1840788112412233743;https://pbs.twimg.com/media/GYvK5SlWQAArGy2?format=jpg&name=thumb;"I published this --sref 3193102811 in combination with others... but definitely in --niji 6, and with my --p [😳]; it’s... interesting."
1840788112412233743;https://pbs.twimg.com/media/GYvLBaDXkAA7hFO?format=jpg&name=thumb;"I published this --sref 3193102811 in combination with others... but definitely in --niji 6, and with my --p [😳]; it’s... interesting."
